"","X","cement","slag","ash","water","superplastic","coarseagg","fineagg","age","strength"
"134",0.129126213592233,0.530185185185185,0.558987200890373,0,0.517452830188679,0.0444444444444444,0.842247191011236,0.788371050862648,0.0741758241758242,0.819612590799032
"135",0.130097087378641,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.0741758241758242,0.86319612590799
"136",0.131067961165049,0.812962962962963,0.492487479131887,0,0.712264150943396,0.044047619047619,0.707752808988764,0.681044140712525,0.0741758241758242,0.799031476997579
"137",0.132038834951456,0.722037037037037,0.525876460767947,0,0.52311320754717,0.0873015873015873,0.774943820224719,0.734707595787587,0.0741758241758242,0.901937046004843
"138",0.133009708737864,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.0741758241758242,0.86319612590799
"139",0.133980582524272,0.625740740740741,0.525876460767947,0,0.659905660377359,0.0376984126984127,0.774943820224719,0.734707595787587,0.0741758241758242,0.604116222760291
"140",0.13495145631068,0.692592592592593,0.526432943795214,0,0.637264150943396,0.0400793650793651,0.754044943820225,0.735715886175219,0.151098901098901,0.767554479418886
"141",0.135922330097087,0.580185185185185,0.729549248747913,0,0.662735849056604,0.0341269841269841,0.889775280898876,0.573381133766525,0.151098901098901,0.785714285714286
"142",0.136893203883495,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.151098901098901,0.778450363196126
"143",0.137864077669903,0.787037037037037,0.295770728992766,0,0.549056603773585,0.0738095238095238,0.765168539325843,0.788371050862648,0.151098901098901,0.785714285714286
"144",0.138834951456311,0.694444444444444,0.260990539788536,0,0.432075471698113,0.0928571428571428,0.670898876404494,1,0.151098901098901,0.728813559322034
"145",0.139805825242718,0.87962962962963,0.330550918196995,0,0.689150943396226,0.0353174603174603,0.670898876404494,0.763499887967735,0.151098901098901,0.875302663438257
"146",0.140776699029126,0.868518518518518,0.326099053978854,0,0.484905660377359,0.127777777777778,0.670898876404494,0.829598924490253,0.151098901098901,0.838983050847458
"147",0.141747572815534,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.151098901098901,0.778450363196126
"148",0.142718446601942,0.71962962962963,0.270172509738453,0,0.579716981132075,0.048015873015873,0.670898876404494,0.925050414519382,0.151098901098901,0.668280871670702
"149",0.14368932038835,0.983888888888889,0,0,0.50377358490566,0.111904761904762,0.670898876404494,0.889200089625812,0.151098901098901,0.711864406779661
"150",0.144660194174757,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.151098901098901,0.778450363196126
"151",0.145631067961165,0.59037037037037,0.591263216471898,0,0.569339622641509,0.0567460317460317,0.670898876404494,0.874299798341922,0.151098901098901,0.800242130750605
"152",0.146601941747573,0.744074074074074,0.263494713411241,0,0.530188679245283,0.0452380952380952,0.777303370786517,0.842594667264172,0.151098901098901,0.89225181598063
"153",0.147572815533981,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.151098901098901,0.935835351089588
"154",0.148543689320388,0.599444444444444,0.786867000556483,0,0.70188679245283,0.0408730158730159,0.772696629213483,0.627268653372171,0.151098901098901,0.970944309927361
"155",0.149514563106796,0.702777777777778,0.420701168614357,0,0.560849056603774,0.0630952380952381,0.987977528089888,0.565762939726641,0.151098901098901,0.664648910411622
"156",0.150485436893204,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.151098901098901,0.935835351089588
"157",0.151456310679612,0.530185185185185,0.558987200890373,0,0.517452830188679,0.0444444444444444,0.842247191011236,0.788371050862648,0.151098901098901,0.88365617433414
"158",0.152427184466019,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.151098901098901,0.935835351089588
"159",0.153398058252427,0.812962962962963,0.492487479131887,0,0.712264150943396,0.044047619047619,0.707752808988764,0.681044140712525,0.151098901098901,0.868038740920097
"160",0.154368932038835,0.722037037037037,0.525876460767947,0,0.52311320754717,0.0873015873015873,0.774943820224719,0.734707595787587,0.151098901098901,0.961259079903148
"161",0.155339805825243,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.151098901098901,0.935835351089588
"162",0.15631067961165,0.625740740740741,0.525876460767947,0,0.659905660377359,0.0376984126984127,0.774943820224719,0.734707595787587,0.151098901098901,0.725060532687651
"163",0.157281553398058,0.692592592592593,0.526432943795214,0,0.637264150943396,0.0400793650793651,0.754044943820225,0.735715886175219,0.247252747252747,0.785714285714286
"164",0.158252427184466,0.580185185185185,0.729549248747913,0,0.662735849056604,0.0341269841269841,0.889775280898876,0.573381133766525,0.247252747252747,0.806295399515738
"165",0.159223300970874,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.247252747252747,0.789346246973366
"166",0.160194174757282,0.787037037037037,0.295770728992766,0,0.549056603773585,0.0738095238095238,0.765168539325843,0.788371050862648,0.247252747252747,0.807506053268765
"167",0.161165048543689,0.694444444444444,0.260990539788536,0,0.432075471698113,0.0928571428571428,0.670898876404494,1,0.247252747252747,0.756658595641647
"168",0.162135922330097,0.87962962962963,0.330550918196995,0,0.689150943396226,0.0353174603174603,0.670898876404494,0.763499887967735,0.247252747252747,0.89818401937046
"169",0.163106796116505,0.868518518518518,0.326099053978854,0,0.484905660377359,0.127777777777778,0.670898876404494,0.829598924490253,0.247252747252747,0.855932203389831
"170",0.164077669902913,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.247252747252747,0.789346246973366
"171",0.16504854368932,0.71962962962963,0.270172509738453,0,0.579716981132075,0.048015873015873,0.670898876404494,0.925050414519382,0.247252747252747,0.697336561743341
"172",0.166019417475728,0.983888888888889,0,0,0.50377358490566,0.111904761904762,0.670898876404494,0.889200089625812,0.247252747252747,0.716707021791768
"173",0.166990291262136,0.787037037037037,0.295770728992766,0,0.558962264150943,0.0654761904761905,0.670898876404494,0.881805960116514,0.247252747252747,0.789346246973366
"174",0.167961165048544,0.59037037037037,0.591263216471898,0,0.569339622641509,0.0567460317460317,0.670898876404494,0.874299798341922,0.247252747252747,0.824455205811138
"175",0.168932038834951,0.744074074074074,0.263494713411241,0,0.530188679245283,0.0452380952380952,0.777303370786517,0.842594667264172,0.247252747252747,0.914043583535109
"176",0.169902912621359,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.247252747252747,0.960048426150121
"177",0.170873786407767,0.702777777777778,0.420701168614357,0,0.560849056603774,0.0630952380952381,0.987977528089888,0.565762939726641,0.247252747252747,0.684019370460048
"178",0.171844660194175,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.247252747252747,0.960048426150121
"179",0.172815533980583,0.530185185185185,0.558987200890373,0,0.517452830188679,0.0444444444444444,0.842247191011236,0.788371050862648,0.247252747252747,0.929782082324455
"180",0.17378640776699,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.247252747252747,0.960048426150121
"181",0.174757281553398,0.812962962962963,0.492487479131887,0,0.712264150943396,0.044047619047619,0.707752808988764,0.681044140712525,0.247252747252747,0.887409200968523
"182",0.175728155339806,0.722037037037037,0.525876460767947,0,0.52311320754717,0.0873015873015873,0.774943820224719,0.734707595787587,0.247252747252747,1
"183",0.176699029126214,0.671481481481482,0.525876460767947,0,0.612735849056604,0.046031746031746,0.774943820224719,0.734707595787587,0.247252747252747,0.960048426150121
"184",0.177669902912621,0.625740740740741,0.525876460767947,0,0.659905660377359,0.0376984126984127,0.774943820224719,0.734707595787587,0.247252747252747,0.820823244552058
"185",0.178640776699029,0.411851851851852,0,0.483258370814593,0.727830188679245,0.0178571428571429,0.800112359550562,0.86298453954739,0.00549450549450549,0.140193704600484
